orderid,OrderDate,UserId,TotalCharges,CommonId,PupId,PickupDate
1985,2009-12-08,81013,21.52,ZEWMH,3,2009-12-08
2059,2009-12-15,81013,31.69,DV6EH,3,2009-12-15
2112,2009-12-22,81013,16.93,X7S6P,3,2009-12-22
1401,2009-10-11,81453,77.12,E9PC7,4,2009-10-13
1447,2009-10-17,81453,80.56,G97DN,4,2009-10-20
1527,2009-10-26,81453,60.54,34SD6,4,2009-10-27
1609,2009-11-04,81453,69.91,4U4M7,4,2009-11-05
1768,2009-11-13,81453,54.68,PV6L4,4,2009-11-16
1846,2009-11-21,81453,107.74,6H2WN,4,2009-11-23
1929,2009-12-03,81453,92.46,T5VP5,4,2009-12-03
2020,2009-12-11,81453,56.71,2YE8P,4,2009-12-11
2188,2010-01-02,81453,89.13,TDTVF,4,2010-01-04
2469,2010-01-25,81453,37.67,3Y3FN,4,2010-01-25
2569,2010-01-29,81453,53.76,HGGUG,4,2010-02-01
2852,2010-02-15,81453,112.22,SX9DE,4,2010-02-15
2966,2010-02-22,81453,94.19,D5Z3B,4,2010-02-22
3175,2010-03-05,81453,56.37,AV56H,4,2010-03-05
1360,2009-10-02,81629,25.8,BFT5J,4,2009-10-06
1368,2009-10-06,83462,75.05,X4Q9W,3,2009-10-06
1369,2009-10-06,83561,31.67,TNRKQ,3,2009-10-06
1406,2009-10-12,83561,49.22,RNADC,3,2009-10-13
1529,2009-10-27,83561,37.4,WLX5Q,3,2009-10-27
1585,2009-11-02,83561,56.49,QJ2Y3,3,2009-11-03
1648,2009-11-10,83561,31.95,K9KUN,3,2009-11-10
1912,2009-12-01,83561,21.74,AN3Z7,3,2009-12-01
1995,2009-12-08,83561,47.96,BBA4Y,9,2009-12-09
2116,2009-12-22,83561,62.06,K7MDE,3,2009-12-22
2221,2010-01-05,83561,30.68,ZUL3U,3,2010-01-05
2491,2010-01-25,83561,49.11,LDF6V,3,2010-01-26
2694,2010-02-05,83561,35.6,MESEQ,4,2010-02-05
2864,2010-02-16,83561,18.04,3YEZZ,3,2010-02-16
2983,2010-02-22,83561,63.26,M93RY,3,2010-02-23
1374,2009-10-07,84028,77.47,YNSNR,5,2009-10-09
1434,2009-10-16,84028,148.01,XHAXZ,5,2009-10-16
1495,2009-10-22,84028,156.52,9JGHJ,5,2009-10-23
1564,2009-10-29,84028,106.24,7QA8G,5,2009-10-30
1627,2009-11-05,84028,94.52,9R8T6,5,2009-11-06
1756,2009-11-12,84028,150.78,JKGDL,5,2009-11-13
3177,2010-03-05,84028,125.66,4TRKR,5,2010-03-05
1416,2009-10-13,85204,74.74,V59KK,4,2009-10-15
1373,2009-10-07,85510,164.31,5E6H7,7,2009-10-08
1384,2009-10-08,86278,5.51,7PDMD,4,2009-10-13
1458,2009-10-19,86307,28.74,V3X9T,3,2009-10-20
1386,2009-10-08,86412,12.8,Z3XF3,5,2009-10-09
1395,2009-10-10,87172,8.16,UXC8J,4,2009-10-15
1452,2009-10-19,89010,14.66,E9XAU,7,2009-10-20
1417,2009-10-13,89123,11.25,7C4G9,4,2009-10-15
1418,2009-10-14,89359,70.26,BEEPN,6,2009-10-15
1638,2009-11-09,89359,47.07,NXAGP,3,2009-11-10
1430,2009-10-15,90419,28.39,FAZ2G,3,2009-10-20
1444,2009-10-16,90848,47.85,C5C23,4,2009-10-20
1573,2009-11-01,90848,121.52,SN56M,4,2009-11-03
1719,2009-11-11,90848,87.4,3J4NL,4,2009-11-12
1795,2009-11-16,90848,37.52,WS8KC,4,2009-11-17
1899,2009-11-30,90848,88.98,QUAMN,4,2009-12-01
1951,2009-12-06,90848,133.13,RRCFW,18,2009-12-07
2076,2009-12-16,90848,84.34,ZL7GR,15,2009-12-18
2132,2009-12-23,90848,225.67,RSQVS,18,2009-12-28
2136,2009-12-25,90848,18.56,VGA9H,18,2009-12-28
2280,2010-01-10,90848,70.27,VGDVB,18,2010-01-11
2379,2010-01-17,90848,59.28,38J88,18,2010-01-18
2465,2010-01-24,90848,78.87,AYYZK,18,2010-01-25
2581,2010-01-31,90848,105.2,TZ7XM,18,2010-02-01
2709,2010-02-07,90848,30.02,4FXEC,18,2010-02-08
2847,2010-02-15,90848,113.06,TXW8C,18,2010-02-15
2964,2010-02-22,90848,128.01,J5LNF,18,2010-02-22
2965,2010-02-22,90848,6.29,4SBM6,18,2010-02-22
3090,2010-03-01,90848,28.38,Q2JF5,18,2010-03-01
3199,2010-03-07,90848,75.68,BYVXG,18,2010-03-08
3201,2010-03-07,90848,2.96,SSQXW,18,2010-03-08
1436,2009-10-16,90916,14.8,6HB74,8,2009-10-16
1439,2009-10-16,90971,81.57,8KPF9,5,2009-10-16
1472,2009-10-21,90971,25.39,38XQ4,11,2009-10-21
1438,2009-10-16,90979,6.44,NM4BD,8,2009-10-16
1446,2009-10-17,92802,7.88,YLYBL,4,2009-10-20
1448,2009-10-18,93097,20.45,9BX5C,7,2009-10-22
2528,2010-01-28,94734,43.65,N5B8V,5,2010-01-29
2615,2010-02-01,94734,97.81,52AQT,3,2010-02-02
2831,2010-02-14,94734,61.07,DCMGY,4,2010-02-15
2157,2009-12-28,95448,31.45,655L5,3,2009-12-29
2288,2010-01-10,95448,38.3,GJW9W,15,2010-01-11
2398,2010-01-18,95448,6.9,BSCS8,3,2010-01-19
2462,2010-01-24,95448,23.22,A9XLC,15,2010-01-25
2611,2010-02-01,95448,10.94,KCFLV,3,2010-02-02
2735,2010-02-08,95448,28.7,AWTC7,3,2010-02-09
1455,2009-10-19,97042,3.17,XUG2W,3,2009-10-20
1485,2009-10-22,97042,4.58,VPFJU,6,2009-10-22
1630,2009-11-06,97042,8.3,C636L,5,2009-11-06
1983,2009-12-07,97042,17.5,2ERZR,3,2009-12-08
2169,2009-12-30,97042,20.86,FLNFR,9,2009-12-30
3233,2010-03-08,97042,24.16,96F6J,3,2010-03-09
1823,2009-11-18,97603,40.51,CJUGT,6,2009-11-19
2340,2010-01-13,97603,35.23,NRTNF,5,2010-01-15
1526,2009-10-26,97865,48.82,XBJFU,3,2009-10-27
1833,2009-11-19,97865,32.8,MQ8R7,5,2009-11-20
1581,2009-11-02,99036,16.41,MKSRW,9,2009-11-04
1815,2009-11-18,99036,9.03,D6ZS7,9,2009-11-18
1902,2009-11-30,99036,26.7,KR8TF,9,2009-12-02
2509,2010-01-26,99036,24.89,GM2XU,9,2010-01-27
2636,2010-02-03,99390,39.55,H9CRA,9,2010-02-03
2768,2010-02-10,99390,62.97,2F9A9,9,2010-02-10
2881,2010-02-17,99390,58.24,UBFSE,9,2010-02-17
3010,2010-02-24,99390,31.99,5WRXD,9,2010-02-24
1480,2009-10-22,99601,77.08,CMXFV,4,2009-10-22
2291,2010-01-11,99601,184.32,HT8RD,4,2010-01-11
1488,2009-10-22,99880,35.06,V37V9,7,2009-10-22
2654,2010-02-03,99914,47.05,YFPME,6,2010-02-04
1493,2009-10-22,100264,18.9,QSDZ5,5,2009-10-23
1494,2009-10-22,100269,35.21,KGG5W,4,2009-10-23
2213,2010-01-04,100269,48.26,PKQXM,11,2010-01-06
1617,2009-11-05,100580,25.75,JD2SV,7,2009-11-10
1767,2009-11-13,100580,20.22,FCA6Y,7,2009-11-17
1503,2009-10-23,100720,181.21,PL7P8,3,2009-10-27
1592,2009-11-03,100720,103.54,5UBAY,3,2009-11-03
1866,2009-11-23,100720,208.59,ZCRFS,3,2009-11-24
1908,2009-12-01,100720,153.28,PGG4Z,3,2009-12-01
1989,2009-12-08,100720,527.16,UE29C,3,2009-12-08
2066,2009-12-15,100720,456.35,V9GS3,9,2009-12-16
2126,2009-12-23,100720,200.17,57A8G,9,2009-12-23
2313,2010-01-11,100720,172.13,KN5YX,3,2010-01-12
2492,2010-01-26,100720,160.01,Z93WU,3,2010-01-26
2618,2010-02-02,100720,61.6,F89XY,3,2010-02-02
2716,2010-02-08,100720,91.37,3EC2F,3,2010-02-09
3073,2010-02-28,100720,185.02,Q6F7A,3,2010-03-02
1506,2009-10-23,101048,94.25,TLFD8,5,2009-10-23
1507,2009-10-23,101054,36.59,5XAH8,5,2009-10-23
1531,2009-10-27,101284,51.14,F3T8F,4,2009-10-27
1541,2009-10-27,101284,26.4,AYSAS,4,2009-10-28
1771,2009-11-14,101284,37.14,87BER,4,2009-11-16
1772,2009-11-14,101284,42.24,A3ZEA,4,2009-11-16
1824,2009-11-18,101939,6.16,BN6AP,6,2009-11-19
2129,2009-12-23,101939,32.98,JD2VR,5,2009-12-23
2130,2009-12-23,101939,3.14,L496C,5,2009-12-23
2335,2010-01-13,101939,13.14,8R28F,9,2010-01-13
2779,2010-02-11,101939,14.16,4A8V2,6,2010-02-11
2900,2010-02-17,101939,5.64,KYWEB,6,2010-02-18
1558,2009-10-29,101944,16.32,HTYF7,7,2009-10-29
1618,2009-11-05,101944,17.72,HT5RA,6,2009-11-05
1632,2009-11-06,101944,23.32,AEMF6,5,2009-11-06
1668,2009-11-10,101944,14.75,CNEGN,3,2009-11-10
1674,2009-11-10,101944,12.13,3G74W,14,2009-11-11
1701,2009-11-11,101944,10.53,AZ8GX,14,2009-11-11
1844,2009-11-20,101944,16.36,X3CV2,15,2009-11-20
1880,2009-11-25,101944,6.1,NFPH4,9,2009-11-25
1922,2009-12-02,101944,7.74,B63XA,11,2009-12-02
2229,2010-01-05,101944,19.36,BWKHL,7,2010-01-05
2271,2010-01-08,101944,25.67,JNNRF,19,2010-01-08
2418,2010-01-20,101944,24.85,EA6DE,11,2010-01-20
2624,2010-02-02,101944,37.24,RLFFF,7,2010-02-02
2699,2010-02-05,101944,4.21,UXRQV,19,2010-02-05
2815,2010-02-12,101944,43.33,DNMY2,19,2010-02-12
2816,2010-02-12,101944,19.46,UAVT9,19,2010-02-12
2932,2010-02-19,101944,29.89,3XY6Y,19,2010-02-19
3044,2010-02-26,101944,36.03,A9MSQ,19,2010-02-26
3182,2010-03-05,101944,51,XFRNW,19,2010-03-05
1629,2009-11-06,101947,27.12,SVCCZ,5,2009-11-06
1732,2009-11-11,101947,17.71,HJLN7,6,2009-11-12
1835,2009-11-19,101947,23.77,QUSSN,5,2009-11-20
1925,2009-12-02,101947,16.67,JDSRG,7,2009-12-03
1949,2009-12-06,101947,49.59,YBFZG,18,2009-12-07
2026,2009-12-13,101947,48.03,J4L55,15,2009-12-14
2037,2009-12-14,101947,18.74,JVUTD,15,2009-12-14
2159,2009-12-29,101947,18.83,UB79R,3,2009-12-29
2253,2010-01-07,101947,13.21,8Y8Q2,5,2010-01-08
2407,2010-01-19,101947,22.82,RMLRC,3,2010-01-19
2428,2010-01-21,101947,472.32,PF5CC,6,2010-01-21
2475,2010-01-25,101947,30.91,KRAXD,15,2010-01-25
2523,2010-01-27,101947,49.2,QQW3G,6,2010-01-28
2600,2010-02-01,101947,31.55,3DPRP,3,2010-02-02
2777,2010-02-11,101947,22.5,UZVJF,6,2010-02-11
2863,2010-02-16,101947,31.21,FUF3H,3,2010-02-16
2901,2010-02-18,101947,10.88,THSD5,4,2010-02-18
2923,2010-02-19,101947,30.13,HHJAZ,5,2010-02-19
3006,2010-02-24,101947,23.33,8W54T,9,2010-02-24
3142,2010-03-03,101947,9.79,NSTK5,6,2010-03-04
3191,2010-03-06,101947,20.99,TADUA,15,2010-03-08
1515,2009-10-24,103227,24.95,AE8X4,9,2009-10-28
1532,2009-10-27,103714,123.36,G6FED,3,2009-10-27
1521,2009-10-26,104602,40.5,KVW3W,12,2009-10-28
1729,2009-11-11,104602,40.1,X4NZZ,12,2009-11-12
1915,2009-12-01,104602,17.58,BUUSY,12,2009-12-02
1523,2009-10-26,105321,62.27,K6AWF,7,2009-10-27
2053,2009-12-15,105321,28.59,EV9XJ,7,2009-12-15
2182,2009-12-30,105321,34.75,9TGD7,7,2009-12-31
2311,2010-01-11,105321,21.95,E3HUN,7,2010-01-12
2394,2010-01-18,105321,20.11,AZ2CM,7,2010-01-19
2527,2010-01-28,105321,27.55,VVE6N,7,2010-01-28
2772,2010-02-10,105321,35.71,6RTRE,7,2010-02-11
2904,2010-02-18,105321,43.57,R5298,7,2010-02-18
3147,2010-03-04,105321,29.83,LNGVV,7,2010-03-04
1538,2009-10-27,107271,22.04,CDF43,7,2009-10-29
1603,2009-11-04,107970,31.57,ZNE28,7,2009-11-05
1820,2009-11-18,107970,43.64,DCTWS,7,2009-11-19
1543,2009-10-28,108062,27.35,XE478,9,2009-10-28
1919,2009-12-02,108062,29.76,RMRTC,9,2009-12-02
2337,2010-01-13,108062,69.75,KDNJJ,9,2010-01-13
2338,2010-01-13,108062,8.99,MKGPR,9,2010-01-13
2419,2010-01-20,108062,62.65,FF6Y8,9,2010-01-20
2516,2010-01-27,108062,68.24,7ZU9E,9,2010-01-27
2765,2010-02-10,108062,41.2,ESH8B,9,2010-02-10
3011,2010-02-24,108062,81.89,X4B3D,9,2010-02-24
1553,2009-10-29,108734,94.69,AD4PZ,7,2009-10-29
1586,2009-11-03,108734,51.83,HDFP3,7,2009-11-03
1606,2009-11-04,108734,95,TMPYX,7,2009-11-05
2225,2010-01-05,108734,138.42,ASJPA,7,2010-01-05
2660,2010-02-04,108734,43.25,MAUCP,7,2010-02-04
1546,2009-10-28,108736,41.36,4EYPZ,7,2009-10-29
2156,2009-12-28,108736,25.43,6YQJD,7,2009-12-29
1550,2009-10-28,109150,49.46,HL47D,7,2009-10-29
1559,2009-10-29,109787,37.2,D4K7Y,5,2009-10-30
1560,2009-10-29,109859,39.94,JYUX9,5,2009-10-30
1854,2009-11-22,109859,30.7,23393,7,2009-11-24
1570,2009-10-30,110795,79.95,4H6UG,4,2009-11-03
1571,2009-10-31,113262,20.91,S3XP9,3,2009-11-03
1574,2009-11-02,114774,13.51,KNJJ8,7,2009-11-03
1947,2009-12-05,114774,5.36,4DWGX,7,2009-12-08
2047,2009-12-14,114774,9.76,R6297,7,2009-12-15
2097,2009-12-20,114774,10.52,9G2CN,7,2009-12-22
2104,2009-12-21,114774,13.56,Z2PAS,7,2009-12-22
2190,2010-01-02,114774,31.66,VM6GT,7,2010-01-05
2661,2010-02-04,114774,28.06,QJVWJ,7,2010-02-04
2985,2010-02-22,114774,15.22,WEEKF,7,2010-02-23
1575,2009-11-02,114804,35.82,CPPRC,3,2009-11-03
1578,2009-11-02,115599,81.9,MUCKM,4,2009-11-19
1580,2009-11-02,115671,123.12,MAXZU,3,2009-11-03
1799,2009-11-17,115671,106.03,JDHFM,3,2009-11-17
2160,2009-12-29,115671,114.95,5RAYK,3,2009-12-29
1584,2009-11-02,115791,2.05,Y4GKG,6,2009-11-05
1598,2009-11-03,116373,14.72,6KP6W,7,2009-11-05
1608,2009-11-04,116373,10.81,ZHUP4,7,2009-11-05
1728,2009-11-11,116373,23.33,SPDLX,6,2009-11-12
1783,2009-11-15,116373,23.84,THKQD,15,2009-11-16
1849,2009-11-21,116373,25.93,CVVYP,15,2009-11-23
1881,2009-11-28,116373,26.16,KFN83,5,2009-11-30
2003,2009-12-09,116373,46.59,YUPZR,7,2009-12-10
2082,2009-12-17,116373,17.06,LW3H2,5,2009-12-18
1599,2009-11-04,116454,90.5,TLJCH,4,2009-11-04
1602,2009-11-04,116490,26,3J3S6,9,2009-11-04
2961,2010-02-22,118028,70.05,DLUUK,18,2010-02-22
1628,2009-11-06,118975,18.97,TUYXT,5,2009-11-06
1639,2009-11-09,120470,18.43,44KTU,7,2009-11-10
1834,2009-11-19,120470,19.13,FN6FW,15,2009-11-20
1941,2009-12-04,120470,23.37,8DKB8,15,2009-12-04
2680,2010-02-04,120470,29.69,G4C6F,15,2010-02-05
2682,2010-02-04,120470,10.02,SKYYW,15,2010-02-05
1634,2009-11-07,125168,47.66,5WRRZ,7,2009-11-10
3072,2010-02-28,125168,60.92,P7QVH,7,2010-03-02
1636,2009-11-08,128006,70.35,63KCT,4,2009-11-10
1886,2009-11-29,128006,84.21,5A39J,4,2009-12-01
2942,2010-02-21,128006,96.95,G5265,4,2010-02-22
3066,2010-02-28,128006,75.24,SEJ6B,4,2010-03-01
1681,2009-11-10,129006,14.87,2URRR,14,2009-11-11
1752,2009-11-12,129748,45.72,QWTNV,5,2009-11-13
2009,2009-12-10,129748,78.7,DEEFW,5,2009-12-11
2080,2009-12-17,129748,56.48,DRYWX,5,2009-12-18
2125,2009-12-22,129748,127.74,MA5TA,5,2009-12-23
2128,2009-12-23,129748,11.96,98A59,5,2009-12-23
2257,2010-01-07,129748,115.45,HPECD,5,2010-01-08
2352,2010-01-14,129748,96.54,VZ8RB,5,2010-01-15
2538,2010-01-28,129748,80.95,SKHAR,5,2010-01-29
2794,2010-02-11,129748,70.5,TGH4E,5,2010-02-12
3030,2010-02-25,129748,55.21,S6GWX,5,2010-02-26
2000,2009-12-09,129792,18.25,AR9EM,7,2009-12-10
2044,2009-12-14,129792,26.55,XBTGF,7,2009-12-15
1640,2009-11-09,130175,18.9,MGB5R,14,2009-11-11
2837,2010-02-14,130175,17.7,R4R2W,14,2010-02-15
1649,2009-11-10,130284,20.74,BGP33,7,2009-11-10
2032,2009-12-13,130284,20.75,43QD4,7,2009-12-15
1671,2009-11-10,130316,4.97,4NDET,15,2009-11-13
2539,2010-01-28,130316,35.28,42MFC,15,2010-01-29
2750,2010-02-09,130316,45.99,KZ2DA,15,2010-02-12
3045,2010-02-26,130316,21.92,8PEQH,15,2010-02-26
3159,2010-03-04,130316,34.63,8L7Y3,15,2010-03-05
1658,2009-11-10,130332,3.54,8HDB5,11,2009-11-11
1657,2009-11-10,130335,8.81,9NUJX,15,2009-11-13
1780,2009-11-15,130335,86.12,H5K9R,15,2009-11-16
1917,2009-12-02,130335,33.24,R3SR7,11,2009-12-02
2035,2009-12-13,130335,155.96,RDCEQ,15,2009-12-14
2038,2009-12-14,130335,29.02,8HS7M,15,2009-12-14
2102,2009-12-20,130335,145.58,265F3,15,2009-12-21
2239,2010-01-06,130335,49.3,AP866,11,2010-01-06
2331,2010-01-13,130335,122.11,LC8D5,11,2010-01-13
2444,2010-01-22,130335,80,W3YE8,15,2010-01-22
2549,2010-01-29,130335,130.4,YUGNU,15,2010-01-29
2780,2010-02-11,130335,79.87,XMPV6,15,2010-02-12
2927,2010-02-19,130335,95.69,QNPMQ,15,2010-02-19
3003,2010-02-24,130335,20.16,FQYGX,11,2010-02-24
3111,2010-03-02,130335,18.14,JATU7,11,2010-03-03
1662,2009-11-10,130345,4.98,2MKF2,15,2009-11-13
1659,2009-11-10,130348,5.06,DYVKC,15,2009-11-13
1663,2009-11-10,130435,3.2,DALS3,4,2009-11-10
1665,2009-11-10,130465,44.74,SY86L,9,2009-11-11
1666,2009-11-10,130484,6.34,J9P6L,15,2009-11-13
1667,2009-11-10,130489,6.48,CXE8Q,15,2009-11-16
1669,2009-11-10,130503,3.68,7KZXW,15,2009-11-13
1670,2009-11-10,130560,2.2,P8HNJ,15,2009-11-13
1715,2009-11-11,130692,4.77,7ZZU7,15,2009-11-13
1759,2009-11-13,130725,2.54,HY42S,15,2009-11-13
1675,2009-11-10,130756,24.63,3F6HK,5,2009-11-13
1672,2009-11-10,130812,8.87,ACX67,15,2009-11-13
1673,2009-11-10,130836,1.79,4A773,11,2009-11-11
1678,2009-11-10,130841,15.36,6XYHX,15,2009-11-13
1810,2009-11-17,130841,44.46,YEJPN,15,2009-11-20
2045,2009-12-14,130841,44.9,XW867,15,2009-12-18
1677,2009-11-10,130949,2.14,T9W9F,15,2009-11-13
1685,2009-11-10,130964,1.39,RMAQ8,15,2009-11-13
1683,2009-11-10,131036,41.72,XQYJ7,7,2009-11-12
1684,2009-11-10,131043,4.12,F5QT3,4,2009-11-13
1686,2009-11-10,131073,28.07,76Y58,15,2009-11-13
1692,2009-11-11,131086,23.6,RVCDE,11,2009-11-11
1687,2009-11-10,131095,3.33,HJPSZ,6,2009-11-12
1724,2009-11-11,131115,39.84,PESJK,15,2009-11-13
1864,2009-11-23,131115,47.59,KYWMB,15,2009-11-23
2262,2010-01-07,131115,62.75,HDS8P,15,2010-01-08
2802,2010-02-12,131115,59.11,8WKQ2,15,2010-02-12
3085,2010-03-01,131115,36.26,M5D6M,15,2010-03-01
1688,2009-11-10,131133,2.38,F3UP7,15,2009-11-13
1690,2009-11-11,131159,2.09,G93GQ,15,2009-11-13
1691,2009-11-11,131170,1.7,NDJDL,15,2009-11-13
1696,2009-11-11,131211,15.25,LV9EJ,14,2009-11-11
1698,2009-11-11,131217,2.14,QAQD8,14,2009-11-11
2722,2010-02-08,131217,17.74,SJHNL,14,2010-02-08
3063,2010-02-28,131217,3.82,W6ZDZ,14,2010-03-01
1699,2009-11-11,131218,31.83,6E5ER,14,2009-11-11
1700,2009-11-11,131226,27.21,YAT99,14,2009-11-11
2718,2010-02-08,131226,26.96,ZYMM9,14,2010-02-08
1702,2009-11-11,131231,12.88,AJCRR,14,2009-11-11
1703,2009-11-11,131236,22.26,MJUR7,14,2009-11-11
1882,2009-11-29,131236,30.25,UBELZ,14,2009-11-30
1707,2009-11-11,131255,22.41,WW6CV,14,2009-11-11
2478,2010-01-25,131255,16.54,GX38Y,14,2010-01-25
2597,2010-02-01,131255,15.06,9MVH2,14,2010-02-01
2817,2010-02-13,131255,26.47,C7ZQQ,14,2010-02-15
3065,2010-02-28,131255,10.85,HVDEY,14,2010-03-01
1709,2009-11-11,131261,2.51,PY8WY,15,2009-11-13
1708,2009-11-11,131262,8.09,FVCZN,7,2009-11-12
1714,2009-11-11,131396,21.5,WPRJB,15,2009-11-13
2021,2009-12-11,131396,98.83,HFQ2W,15,2009-12-11
2184,2009-12-31,131396,64.75,62KJD,4,2009-12-31
2249,2010-01-07,131396,108.06,G2W6N,15,2010-01-08
3168,2010-03-05,131396,95.75,AD3KR,15,2010-03-05
1720,2009-11-11,131441,29.94,9BSS8,15,2009-11-13
1717,2009-11-11,131471,4.29,F46D4,5,2009-11-13
2181,2009-12-30,131471,13.76,QVS4Q,15,2010-01-04
1721,2009-11-11,131498,17.84,P2SEX,15,2009-11-16
2177,2009-12-30,131498,51.46,DJGPZ,6,2009-12-31
2771,2010-02-10,131498,8.91,GJNJ6,6,2010-02-11
1722,2009-11-11,131512,4.57,LBGRJ,15,2009-11-13
2265,2010-01-08,131512,19.53,V9QSQ,15,2010-01-08
2344,2010-01-14,131512,22,VG9MP,15,2010-01-15
2348,2010-01-14,131512,4.49,K5Y9Y,15,2010-01-15
2424,2010-01-20,131512,25.1,WT3GR,15,2010-01-22
2514,2010-01-27,131512,43.6,7BUQJ,6,2010-01-28
2520,2010-01-27,131512,3.58,NNQG3,6,2010-01-28
2662,2010-02-04,131512,46.55,QMMBA,6,2010-02-04
2784,2010-02-11,131512,29.29,CP65C,15,2010-02-12
2921,2010-02-19,131512,29.16,HEUTA,15,2010-02-19
3022,2010-02-25,131512,11.59,8FN9R,5,2010-02-26
3162,2010-03-04,131512,17.58,9QMK7,15,2010-03-05
1723,2009-11-11,131524,9.47,N5DRK,15,2009-11-13
1725,2009-11-11,131540,37.15,VFEMW,15,2009-11-13
1737,2009-11-12,131563,27.66,CYPQG,15,2009-11-13
1942,2009-12-04,131563,41.53,KAMFF,15,2009-12-04
2079,2009-12-17,131563,29.71,HX3GP,15,2009-12-18
1727,2009-11-11,131620,10.23,T7Q93,15,2009-11-13
1738,2009-11-12,131626,223.66,79S3G,15,2009-11-13
2012,2009-12-10,131626,98.62,2A994,15,2009-12-14
2085,2009-12-17,131626,79.79,L8RY2,15,2009-12-18
2134,2009-12-24,131626,96.08,49C6A,15,2009-12-28
2272,2010-01-08,131626,85.53,KDZ5J,15,2010-01-11
2368,2010-01-16,131626,71.93,MMF6Q,15,2010-01-18
1733,2009-11-11,131742,2.62,L6TM5,15,2009-11-13
1734,2009-11-11,131750,4.67,8BA7X,15,2009-11-13
1898,2009-11-30,131763,74.28,PUR7K,7,2009-12-01
2002,2009-12-09,131763,53.38,5SDMT,15,2009-12-11
2091,2009-12-18,131763,54.62,5CYL4,15,2009-12-18
2111,2009-12-21,131763,120.97,WSL5Y,7,2009-12-22
2185,2009-12-31,131763,56.38,XUGQ5,15,2010-01-04
2410,2010-01-19,131763,69.93,TQRAT,9,2010-01-20
2411,2010-01-19,131763,118.75,YRDUA,9,2010-01-20
1753,2009-11-12,131795,56.67,ZRJNX,15,2009-11-13
1735,2009-11-11,131808,49.41,EC63Q,15,2009-11-13
1858,2009-11-22,131808,42.3,Y4T4M,15,2009-11-23
1742,2009-11-12,131892,83.27,J5RYX,7,2009-11-12
1841,2009-11-20,131892,95.56,GRE5T,5,2009-11-20
1744,2009-11-12,131905,33.46,AH65H,15,2009-11-13
1933,2009-12-03,131905,27.01,5YGZR,15,2009-12-04
1739,2009-11-12,131930,22.07,M669J,15,2009-11-13
1743,2009-11-12,131961,31.22,9KKWU,15,2009-11-13
1750,2009-11-12,132008,15.13,HK5F8,4,2009-11-16
1788,2009-11-16,132016,44.36,FPELH,17,2009-11-16
1751,2009-11-12,132072,74.26,675XB,15,2009-11-13
2167,2009-12-30,132072,72.15,ULBNE,5,2009-12-30
2889,2010-02-17,132072,127.66,EB2JJ,11,2010-02-17
2992,2010-02-23,132072,82.61,Y7A9J,7,2010-02-23
3174,2010-03-05,132072,99.32,CMNH3,5,2010-03-05
1755,2009-11-12,132301,18.53,CAHTQ,15,2009-11-13
1760,2009-11-13,132490,114.18,WNBLN,15,2009-11-13
1862,2009-11-23,132591,56.31,E6WYD,15,2009-11-23
2844,2010-02-15,132591,35.28,LGGM4,15,2010-02-15
1766,2009-11-13,133498,41.59,ADTDN,3,2009-11-17
2108,2009-12-21,133498,83.46,DA6K9,3,2009-12-22
1914,2009-12-01,133525,129.4,XCSWY,6,2009-12-03
2072,2009-12-16,133525,89.83,5JYKB,6,2009-12-17
2343,2010-01-13,133525,115.19,CYL2V,6,2010-01-14
2422,2010-01-20,133525,79.66,XCKDX,6,2010-01-21
2651,2010-02-03,133525,58.96,L4UUF,6,2010-02-04
2902,2010-02-18,133525,41.03,6WX9U,6,2010-02-18
3021,2010-02-24,133525,115.91,BTRW7,6,2010-02-25
3137,2010-03-03,133525,146.53,K483Y,6,2010-03-04
1827,2009-11-19,133686,61.54,HNSER,6,2009-11-19
1769,2009-11-14,134462,126.05,EG9E8,7,2009-11-17
1778,2009-11-15,134462,12.73,Y4UMS,7,2009-11-17
1856,2009-11-22,134462,83.11,LRDLJ,7,2009-11-24
1883,2009-11-29,134462,81.98,K27XX,7,2009-12-01
1884,2009-11-29,134462,11.08,MRMAZ,7,2009-12-01
1954,2009-12-06,134462,83.81,P8CHC,7,2009-12-08
1988,2009-12-08,134462,6.14,AU9WF,7,2009-12-08
2033,2009-12-13,134462,142.12,QVS74,7,2009-12-15
2098,2009-12-20,134462,122.49,949PG,7,2009-12-22
2150,2009-12-28,134462,53.31,94Y8Z,7,2009-12-29
2154,2009-12-28,134462,17.33,HL6JQ,7,2009-12-29
2197,2010-01-03,134462,61.97,ZSNH8,7,2010-01-05
2283,2010-01-10,134462,44.37,XC9NF,7,2010-01-12
2312,2010-01-11,134462,18.78,J4W8M,7,2010-01-12
2390,2010-01-18,134462,88.58,GMJ5X,7,2010-01-19
2455,2010-01-24,134462,98.01,ASRDL,7,2010-01-26
2582,2010-01-31,134462,92.02,T99N5,7,2010-02-02
2616,2010-02-01,134462,19.27,UGGEU,7,2010-02-02
2725,2010-02-08,134462,65.63,4G3Z7,7,2010-02-09
2825,2010-02-14,134462,62.08,GV372,7,2010-02-16
2939,2010-02-20,134462,62.5,EUUZC,7,2010-02-23
3068,2010-02-28,134462,85.61,Q8M9W,7,2010-03-02
3188,2010-03-06,134462,82.18,L38WB,7,2010-03-09
3212,2010-03-08,134462,25.49,MFM9C,7,2010-03-09
1770,2009-11-14,134501,17.16,RUWRS,14,2009-11-16
